"ID","year","fed","sta","mun","tot","fPI","sPI","mPI","tPI","fUS","sUS","mUS","tUS","icms_e","icms_e1","agr","ind","ser","pop","inc","arpa","comp","ama","cer","caa","mat","pan","pam"
"RO",1991,9.81745288,5.50983201,0.00164569,15.32893057,6.87296284,4.38794815,0.00164569,11.26255667,2.94449004,1.12188386,0,4.0663739,0,0,15.76334994,20.0218209,64.21482916,4.7674119,3.45659861,0,0,1,0,0,0,0,0
"RO",1992,9.81745288,5.50983201,0.00164569,15.32893057,6.87296284,4.38794815,0.00164569,11.26255667,2.94449004,1.12188386,0,4.0663739,0,0,16.1621503,22.30254259,61.53530711,5.01172717,3.42724473,0,0,1,0,0,0,0,0
"RO",1993,9.81745288,5.50983201,0.00164569,15.32893057,6.87296284,4.38794815,0.00164569,11.26255667,2.94449004,1.12188386,0,4.0663739,0,0,16.85452074,24.4514953,58.69398397,5.22618857,3.66142844,0,0,1,0,0,0,0,0
"RO",1994,9.81745288,5.50983201,0.00164569,15.32893057,6.87296284,4.38794815,0.00164569,11.26255667,2.94449004,1.12188386,0,4.0663739,0,0,17.39877072,25.21795752,57.38327176,5.43461858,3.71843842,0,0,1,0,0,0,0,0
"RO",1995,9.81745288,8.53108857,0.00164569,18.35018714,6.87296284,4.54132967,0.00164569,11.41593819,2.94449004,3.9897589,0,6.93424895,0,0,14.4421736,23.40163477,62.15619163,5.63788003,3.96559696,0,0,1,0,0,0,0,0
"RO",1996,9.81745288,9.18795393,0.00164569,19.0070525,6.87296284,3.64332677,0.00164569,10.51793529,2.94449004,5.54462716,0,8.4891172,0,1,13.83219044,26.27005584,59.89775371,5.17405265,4.01996916,0,0,1,0,0,0,0,0
"RO",1997,9.82007504,9.36708984,0.00164569,19.18881057,6.87296284,3.82246268,0.00164569,10.69707121,2.9471122,5.54462716,0,8.49173936,0,1,13.94958259,25.24999458,60.80042282,5.28439374,4.08252652,0,0,1,0,0,0,0,0
"RO",1998,12.5458148,9.36708984,0.00164569,21.91455033,6.87296284,3.82246268,0.00164569,10.69707121,5.67285196,5.54462716,0,11.21747912,0,1,13.23921438,25.53092014,61.22986547,5.37131218,4.04399123,0,0,1,0,0,0,0,0
"RO",1999,12.78116086,9.36708984,0.00164569,22.14989639,6.87296284,3.82246268,0.00164569,10.69707121,5.90819802,5.54462716,0,11.45282518,0,1,17.46229115,23.0803885,59.45732035,5.45836531,3.89844242,0,0,1,0,0,0,0,0
"RO",2000,12.78136289,9.36708984,0.00164569,22.15009842,6.87296284,3.82246268,0.00164569,10.69707121,5.90840005,5.54462716,0,11.45302721,0,1,16.53530142,25.21113596,58.25356261,5.54573411,4.01447415,0,0,1,0,0,0,0,0
"RO",2001,14.96940869,9.36708984,0.00164569,24.33814423,8.29066234,3.82246268,0.00164569,12.11477071,6.67874636,5.54462716,0,12.22337352,0,1,15.12124942,28.32998149,56.54876908,5.92568188,4.07261211,0,0,1,0,0,0,0,0
"RO",2002,14.96940869,9.36708984,0.00164569,24.33814423,8.29066234,3.82246268,0.00164569,12.11477071,6.67874636,5.54462716,0,12.22337352,0,1,19.71323723,13.88746794,66.39929483,6.02623723,4.16899202,1,1,1,0,0,0,0,0
"RO",2003,14.96940869,9.36708984,0.00164569,24.33814423,8.29066234,3.82246268,0.00164569,12.11477071,6.67874636,5.54462716,0,12.22337352,1,1,23.04690634,12.207136,64.74595766,6.12779851,4.42018257,1,1,1,0,0,0,0,0
"RO",2004,15.89808621,9.36708984,0.00164569,25.26682175,8.29066234,3.82246268,0.00164569,12.11477071,7.60742388,5.54462716,0,13.15205104,1,1,22.02746973,12.67022365,65.30230662,6.57469339,4.58085359,1,1,1,0,0,0,0,0
"RO",2005,15.90013596,9.36708984,0.00164569,25.26887149,8.29066234,3.82246268,0.00164569,12.11477071,7.60947362,5.54462716,0,13.15410078,1,1,20.48187887,13.94444542,65.57367571,6.45898593,4.74669781,1,1,1,0,0,0,0,0
"RO",2006,16.67593002,9.36708984,0.00164569,26.04466556,9.0664564,3.82246268,0.00164569,12.89056477,7.60947362,5.54462716,0,13.15410078,1,1,19.45313844,14.2120122,66.33484936,6.57609076,5.04787004,1,1,1,0,0,0,0,0
"RO",2007,16.68061379,9.36708984,0.00164569,26.04934932,9.07114017,3.82246268,0.00164569,12.89524854,7.60947362,5.54462716,0,13.15410078,1,1,20.30389976,14.64757647,65.04852377,6.11874512,5.13471509,1,1,1,0,0,0,0,0
"RO",2008,16.98161558,9.36708984,0.00164569,26.35035112,9.37214196,3.82246268,0.00164569,13.19625034,7.60947362,5.54462716,0,13.15410078,1,1,23.00455952,12.43649623,64.55894425,6.28630229,5.80318612,1,1,1,0,0,0,0,0
"RO",2009,16.98161558,9.36708984,0.00164569,26.35035112,9.37214196,3.82246268,0.00164569,13.19625034,7.60947362,5.54462716,0,13.15410078,1,1,23.55799562,12.32237008,64.11963429,6.32991514,5.82710082,1,1,1,0,0,0,0,0
"AC",1991,15.07627448,0,0,15.07627448,5.63073289,0,0,5.63073289,9.44554159,0,0,9.44554159,0,0,5.18863011,17.92408222,76.88728767,1.75814234,3.79502483,0,0,1,0,0,0,0,0
"AC",1992,15.07627448,0,0,15.07627448,5.63073289,0,0,5.63073289,9.44554159,0,0,9.44554159,0,0,4.42566232,20.69895644,74.87538124,1.80144372,3.89257996,0,0,1,0,0,0,0,0
"AC",1993,15.07627448,0,0,15.07627448,5.63073289,0,0,5.63073289,9.44554159,0,0,9.44554159,0,0,4.91363778,19.52810538,75.55825684,1.84138218,3.82677751,0,0,1,0,0,0,0,0
"AC",1994,15.07627448,0,0,15.07627448,5.63073289,0,0,5.63073289,9.44554159,0,0,9.44554159,0,0,5.30544444,20.15541385,74.53914171,1.87919934,3.8339775,0,0,1,0,0,0,0,0
"AC",1995,15.07627448,0,0,15.07627448,5.63073289,0,0,5.63073289,9.44554159,0,0,9.44554159,0,0,6.63912427,19.95431188,73.40656385,1.91607792,3.78123236,0,0,1,0,0,0,0,0
"AC",1996,15.07627448,0,0,15.07627448,5.63073289,0,0,5.63073289,9.44554159,0,0,9.44554159,0,0,5.89131725,20.09050863,74.01817412,2.03540505,3.82764333,0,0,1,0,0,0,0,0
"AC",1997,15.07627448,0.35113291,0,15.42740739,5.63073289,0,0,5.63073289,9.44554159,0.35113291,0,9.79667449,0,0,3.90478602,18.81605609,77.27915789,2.10523948,3.79906353,0,0,1,0,0,0,0,0
"AC",1998,15.07627448,0.35113291,0,15.42740739,5.63073289,0,0,5.63073289,9.44554159,0.35113291,0,9.79667449,0,0,4.12137276,18.79062039,77.08800685,2.16359618,3.66886647,0,0,1,0,0,0,0,0
"AC",1999,15.09196393,0.35113291,0,15.44309684,5.63073289,0,0,5.63073289,9.46123104,0.35113291,0,9.81236394,0,0,4.65582735,19.02673188,76.31744077,2.22204548,3.7429888,0,0,1,0,0,0,0,0
"AC",2000,16.01345551,0.35113291,0,16.36458842,5.63073289,0,0,5.63073289,10.38272262,0.35113291,0,10.73385553,0,0,4.76692276,20.45091966,74.78215758,2.28070101,3.70587804,0,0,1,0,0,0,0,0
"AC",2001,17.54801763,0.35113291,0,17.89915054,5.63073289,0,0,5.63073289,11.91728474,0.35113291,0,12.26841765,0,0,5.61915102,24.34901929,70.03182969,2.4174152,3.7485066,0,0,1,0,0,0,0,0
"AC",2002,22.12260387,0.35113291,0,22.47373678,5.63073289,0,0,5.63073289,16.49187098,0.35113291,0,16.84300388,0,0,16.99394542,10.55606741,72.44998718,2.4703929,3.78279731,1,1,1,0,0,0,0,0
"AC",2003,22.12260387,0.35113291,0,22.47373678,5.63073289,0,0,5.63073289,16.49187098,0.35113291,0,16.84300388,0,0,19.69852333,9.29307176,71.00840491,2.52785731,3.84088277,1,1,1,0,0,0,0,0
"AC",2004,22.12260387,7.55074364,0,29.67334751,5.63073289,4.23647405,0,9.86720694,16.49187098,3.31426959,0,19.80614056,0,1,18.36657336,14.51582552,67.11760111,2.65300117,3.88308066,1,1,1,0,0,0,0,0
"AC",2005,24.10649352,7.76538748,0,31.871881,5.63073289,4.23647405,0,9.86720694,18.47576062,3.52891343,0,22.00467405,0,1,20.01590742,11.5229265,68.46116608,2.81886636,4.14985405,1,1,1,0,0,0,0,0
"AC",2006,24.10649352,7.76538748,0,31.871881,5.63073289,4.23647405,0,9.86720694,18.47576062,3.52891343,0,22.00467405,0,1,16.84108929,12.93289795,70.22601276,2.89006448,4.1931785,1,1,1,0,0,0,0,0
"AC",2007,24.10649352,7.76538748,0,31.871881,5.63073289,4.23647405,0,9.86720694,18.47576062,3.52891343,0,22.00467405,0,1,17.17837349,14.66080411,68.1608224,2.75846412,4.31110096,1,1,1,0,0,0,0,0
"AC",2008,24.10649352,7.76538748,0,31.871881,5.63073289,4.23647405,0,9.86720694,18.47576062,3.52891343,0,22.00467405,0,1,18.56714519,12.4388027,68.99405211,2.86237398,4.81199012,1,1,1,0,0,0,0,0
"AC",2009,24.10649352,7.92228806,0,32.02878158,5.63073289,4.23647405,0,9.86720694,18.47576062,3.68581401,0,22.16157463,0,1,17.2471403,12.68691684,70.06594286,2.90892045,4.95755053,1,1,1,0,0,0,0,0
"AM",1991,6.36685895,2.25332995,0,8.62018889,4.58125972,1.88736346,0,6.46862318,1.78559923,0.36596649,0,2.15156572,0,0,4.13621663,57.08905956,38.77472381,8.85238502,3.398589,0,0,1,0,0,0,0,0
"AM",1992,6.36685895,2.25332995,0,8.62018889,4.58125972,1.88736346,0,6.46862318,1.78559923,0.36596649,0,2.15156572,0,0,4.44537543,57.05797555,38.49664902,9.1159014,3.33397053,0,0,1,0,0,0,0,0
"AM",1993,6.36685895,2.25332995,0,8.62018889,4.58125972,1.88736346,0,6.46862318,1.78559923,0.36596649,0,2.15156572,0,0,2.29050789,64.04764168,33.66185042,9.33370468,3.07500757,0,0,1,0,0,0,0,0
"AM",1994,6.36685895,2.25332995,0,8.62018889,4.58125972,1.88736346,0,6.46862318,1.78559923,0.36596649,0,2.15156572,0,0,3.42979596,62.81524867,33.75495537,9.5523792,3.40141869,0,0,1,0,0,0,0,0
"AM",1995,6.36690962,3.83872936,0,10.20563898,4.58125972,2.1670283,0,6.74828802,1.7856499,1.67170106,0,3.45735096,0,0,2.57564981,59.4373396,37.98701059,9.76562843,4.08418042,0,0,1,0,0,0,0,0
"AM",1996,6.36693784,3.83872936,0,10.2056672,4.58125972,1.44612691,0,6.02738663,1.78567812,2.39260245,0,4.17828057,0,0,1.70900091,58.90397127,39.38702782,10.05628814,4.86562242,0,0,1,0,0,0,0,0
"AM",1997,6.52835625,3.83872936,0,10.36708561,4.58125972,1.44612691,0,6.02738663,1.94709653,2.39260245,0,4.33969899,0,0,1.97550583,55.00613999,43.01835418,10.35648106,5.31938229,0,0,1,0,0,0,0,0
"AM",1998,6.52849928,5.32222128,0,11.85072056,4.58125972,1.44612691,0,6.02738663,1.94723956,3.87609437,0,5.82333393,0,0,2.34147187,57.06825553,40.59027261,10.60936149,5.61536495,0,0,1,0,0,0,0,0
"AM",1999,6.82916775,5.32222128,0,12.15138903,4.58125972,1.44612691,0,6.02738663,2.24790803,3.87609437,0,6.12400241,0,0,2.66328068,56.92494492,40.4117744,10.86263756,5.51648214,0,0,1,0,0,0,0,0
"AM",2000,6.82917288,5.32222128,0,12.15139416,4.58125972,1.44612691,0,6.02738663,2.24791316,3.87609437,0,6.12400754,0,0,2.26358013,61.30838487,36.428035,11.11681855,5.33168074,0,0,1,0,0,0,0,0
"AM",2001,7.69575664,5.64996717,0,13.34572381,4.7660946,1.36133313,0,6.12742773,2.92966204,4.28863404,0,7.21829608,0,0,2.25933168,66.07491371,31.66575461,12.20688296,5.59373976,0,0,1,0,0,0,0,0
"AM",2002,8.48521422,5.64996717,0,14.13518139,5.01004532,1.36133313,0,6.37137845,3.47516889,4.28863404,0,7.76380294,0,0,7.21667817,44.21319756,48.57012427,12.46598839,5.59674288,1,1,1,0,0,0,0,0
"AM",2003,8.48521422,8.05336005,0,16.53857427,5.01004532,1.36136648,0,6.3714118,3.47516889,6.69199357,0,10.16716247,0,0,6.04156643,45.04080426,48.91762931,12.75752776,5.77468403,1,1,1,0,0,0,0,0
"AM",2004,8.68028475,8.32557729,0,17.00586204,5.01004532,1.36136648,0,6.3714118,3.67023942,6.96421081,0,10.63445024,0,0,4.68983244,46.67039305,48.63977451,13.21065185,5.88511055,1,1,1,0,0,0,0,0
"AM",2005,9.19467932,10.4668943,0.00767914,19.66925276,5.01004532,1.92616322,0,6.93620854,4.18463399,8.54073108,0.00767914,12.73304422,0,0,5.24083382,44.25574615,50.50342003,13.60462376,6.37894126,1,1,1,0,0,0,0,0
"AM",2006,10.79603366,11.02663703,0.00767914,21.83034983,5.99120063,1.92616322,0,7.91736385,4.80483303,9.10047382,0.00767914,13.91298598,0,0,4.99380505,45.68869962,49.31749533,13.93584906,6.83909063,1,1,1,0,0,0,0,0
"AM",2007,10.80776702,11.3325981,0.00767914,22.14804426,6.00293399,1.92616322,0,7.92909721,4.80483303,9.40643488,0.00767914,14.21894705,0,0,4.80081662,42.46033755,52.73884583,13.56088885,6.84850992,1,1,1,0,0,0,0,0
"AM",2008,14.35794353,11.69479333,0.02223763,26.07497449,7.54405774,1.92616322,0,9.47022095,6.8138858,9.76863011,0.02223763,16.60475353,0,0,5.40303181,41.35757127,53.23939692,14.06241133,7.35413451,1,1,1,0,0,0,0,0
"AM",2009,14.35812376,13.18320264,0.02223763,27.56356403,7.54405774,2.25566582,0,9.79972356,6.81406602,10.92753682,0.02223763,17.76384047,0,0,5.13822374,41.50876173,53.35301453,14.28242429,7.40909006,1,1,1,0,0,0,0,0
"RR",1991,16.07497042,0,0,16.07497042,4.19450235,0,0,4.19450235,11.88046807,0,0,11.88046807,0,0,3.72755781,13.07405245,83.19838973,0.9157898,5.03775856,0,0,1,0,0,0,0,0
"RR",1992,16.07497042,0,0,16.07497042,4.19450235,0,0,4.19450235,11.88046807,0,0,11.88046807,0,0,2.33127007,15.91741296,81.75131697,0.96278662,5.11002692,0,0,1,0,0,0,0,0
"RR",1993,16.07497042,0,0,16.07497042,4.19450235,0,0,4.19450235,11.88046807,0,0,11.88046807,0,0,3.85184537,20.03917239,76.10898224,1.0147668,5.07182697,0,0,1,0,0,0,0,0
"RR",1994,16.07497042,0,0,16.07497042,4.19450235,0,0,4.19450235,11.88046807,0,0,11.88046807,0,0,4.99694288,21.1714867,73.83157043,1.05973492,5.05124764,0,0,1,0,0,0,0,0
"RR",1995,16.07497042,0,0,16.07497042,4.19450235,0,0,4.19450235,11.88046807,0,0,11.88046807,0,0,4.67933528,18.44759567,76.87306906,1.10358347,5.02034193,0,0,1,0,0,0,0,0
"RR",1996,16.07497042,0,0,16.07497042,4.19450235,0,0,4.19450235,11.88046807,0,0,11.88046807,0,0,3.79034777,18.25854919,77.95110305,1.04015502,5.05721356,0,0,1,0,0,0,0,0
"RR",1997,16.07497042,0,0,16.07497042,4.19450235,0,0,4.19450235,11.88046807,0,0,11.88046807,0,0,3.2937888,19.19860268,77.50760853,1.07116635,5.04542344,0,0,1,0,0,0,0,0
"RR",1998,17.08700559,0,0,17.08700559,5.20653752,0,0,5.20653752,11.88046807,0,0,11.88046807,0,0,2.03975128,16.43540942,81.5248393,1.09728692,4.98961239,0,0,1,0,0,0,0,0
"RR",1999,17.08700559,0,7.45292122,24.53992681,5.20653752,0,0,5.20653752,11.88046807,0,7.45292122,19.33338929,0,0,4.15613179,15.22900033,80.61486789,1.12345379,4.75536354,0,0,1,0,0,0,0,0
"RR",2000,17.08700559,0,7.45292122,24.53992681,5.20653752,0,0,5.20653752,11.88046807,0,7.45292122,19.33338929,0,0,4.25576256,8.35939989,87.38483755,1.14970904,4.79030494,0,0,1,0,0,0,0,0
"RR",2001,17.09118748,0,7.45292122,24.5441087,5.20653752,0,0,5.20653752,11.88464996,0,7.45292122,19.33757118,0,0,4.5102242,8.93781409,86.5519617,1.41940411,4.80358052,0,0,1,0,0,0,0,0
"RR",2002,17.09118748,0,7.45292122,24.5441087,5.20653752,0,0,5.20653752,11.88464996,0,7.45292122,19.33757118,0,0,9.89944196,11.8585398,78.24201824,1.45995287,4.97660906,1,1,1,0,0,0,0,0
"RR",2003,17.09118748,0,7.45292122,24.5441087,5.20653752,0,0,5.20653752,11.88464996,0,7.45292122,19.33757118,0,0,10.83578799,14.7588579,74.40535411,1.50385613,5.19667794,1,1,1,0,0,0,0,0
"RR",2004,17.09118748,0,7.45292122,24.5441087,5.20653752,0,0,5.20653752,11.88464996,0,7.45292122,19.33757118,0,0,10.98200261,10.33859105,78.67940634,1.60737035,5.1950952,1,1,1,0,0,0,0,0
"RR",2005,18.24767448,0,7.45292122,25.7005957,5.20653752,0,0,5.20653752,13.04113696,0,7.45292122,20.49405818,0,0,7.66195869,11.0488198,81.28922151,1.6470226,5.27007093,1,1,1,0,0,0,0,0
"RR",2006,18.24767448,5.38407167,7.45292122,31.08466737,5.20653752,0,0,5.20653752,13.04113696,5.38407167,7.45292122,25.87812985,0,0,7.66359759,10.87871187,81.45769054,1.6976433,5.37138158,1,1,1,0,0,0,0,0
"RR",2007,18.24767448,5.38407167,7.45292122,31.08466737,5.20653752,0,0,5.20653752,13.04113696,5.38407167,7.45292122,25.87812985,0,0,6.70462073,11.48693457,81.8084447,1.66557552,5.53942568,1,1,1,0,0,0,0,0
"RR",2008,18.24767448,5.38407167,7.45292122,31.08466737,5.20653752,0,0,5.20653752,13.04113696,5.38407167,7.45292122,25.87812985,0,0,6.44558109,12.74473947,80.80967944,1.73737131,5.79224974,1,1,1,0,0,0,0,0
"RR",2009,7.11343299,6.97579791,7.45292122,21.54215212,5.20653752,0,0,5.20653752,1.90689548,6.97579791,7.45292122,16.3356146,0,0,5.64999872,12.70267111,81.64733017,1.77405627,5.97753568,1,1,1,0,0,0,0,0
"PA",1991,2.49729423,4.40911689,0,6.90641112,1.34321625,0,0,1.34321625,1.15407798,4.40911689,0,5.56319487,0,0,30.23824565,24.85668285,44.9050715,20.83441476,3.78498776,0,0,1,0,0,0,0,0
"PA",1992,2.49729423,4.40911689,0,6.90641112,1.34321625,0,0,1.34321625,1.15407798,4.40911689,0,5.56319487,0,0,24.84392186,30.56987734,44.5862008,22.4256944,3.61053085,0,0,1,0,0,0,0,0
"PA",1993,2.49729423,4.40911689,0,6.90641112,1.34321625,0,0,1.34321625,1.15407798,4.40911689,0,5.56319487,0,0,41.45935473,25.66394928,32.87669599,21.94031735,3.66081595,0,0,1,0,0,0,0,0
"PA",1994,2.49889685,4.41587355,0,6.9147704,1.34321625,0.00096638,0,1.34418263,1.1556806,4.41490717,0,5.57058777,0,0,29.06238028,26.54255468,44.39506504,22.44275737,3.81329525,0,0,1,0,0,0,0,0
"PA",1995,2.49889685,4.41587355,0,6.9147704,1.34321625,0.00096638,0,1.34418263,1.1556806,4.41490717,0,5.57058777,0,0,29.30718616,31.41196267,39.28085117,22.93272215,3.66820487,0,0,1,0,0,0,0,0
"PA",1996,2.49889685,4.41587355,0,6.9147704,1.34321625,0.00096638,0,1.34418263,1.1556806,4.41490717,0,5.57058777,0,0,25.4451962,29.58551182,44.96929198,23.19473173,3.58961233,0,0,1,0,0,0,0,0
"PA",1997,2.49889685,4.45958668,0,6.95848353,1.34321625,0.02091663,0,1.36413288,1.1556806,4.43867005,0,5.59435065,0,0,22.93056696,30.27924023,46.79019281,23.78327367,3.52331128,0,0,1,0,0,0,0,0
"PA",1998,2.49889685,4.46078864,0,6.9596855,1.34321625,0.02091663,0,1.36413288,1.1556806,4.43987202,0,5.59555262,0,0,23.03976893,29.27781459,47.68241648,24.27906359,3.55244912,0,0,1,0,0,0,0,0
"PA",1999,4.02402758,4.46078864,0,8.48481622,1.34321625,0.02091663,0,1.36413288,2.68081132,4.43987202,0,7.12068334,0,0,24.4906049,29.29180274,46.21759237,24.77562375,3.56350685,0,0,1,0,0,0,0,0
"PA",2000,4.0243481,4.46078864,0,8.48513674,1.34321625,0.02091663,0,1.36413288,2.68113185,4.43987202,0,7.12100387,0,0,23.0881893,30.76959233,46.14221837,25.27396008,3.52991264,0,0,1,0,0,0,0,0
"PA",2001,4.02435291,4.46078864,0,8.48514155,1.34321625,0.02091663,0,1.36413288,2.68113666,4.43987202,0,7.12100867,0,0,23.43796865,33.43232633,43.12970502,26.69187003,3.61541628,0,0,1,0,0,0,0,0
"PA",2002,4.2116464,4.51041304,0,8.72205945,1.34321625,0.02556423,0,1.36878048,2.86843015,4.48484881,0,7.35327896,0,0,13.45541348,32.25572295,54.28886357,27.16304618,3.66162591,1,1,1,0,0,0,0,0
"PA",2003,4.27019661,5.01831931,0,9.28851592,1.34321625,0.02556423,0,1.36878048,2.92698036,4.99275508,0,7.91973544,0,0,12.75602963,33.64961303,53.59435734,27.67363047,3.71431056,1,1,1,0,0,0,0,0
"PA",2004,4.27019661,5.01831931,0,9.28851592,1.34321625,0.02556423,0,1.36878048,2.92698036,4.99275508,0,7.91973544,0,0,9.6807556,35.80243106,54.51681334,28.8318752,3.8702599,1,1,1,0,0,0,0,0
"PA",2005,5.89289818,5.01831931,0,10.91121749,1.34321625,0.02556423,0,1.36878048,4.54968193,4.99275508,0,9.54243701,0,0,9.63546035,35.69703677,54.66750288,29.33865041,4.05278734,1,1,1,0,0,0,0,0
"PA",2006,9.54259975,5.01831931,0,14.56091906,4.67665465,0.02556423,0,4.70221888,4.8659451,4.99275508,0,9.85870018,0,0,9.89367883,35.85959844,54.24672273,29.92739017,4.14945283,1,1,1,0,0,0,0,0
"PA",2007,15.26592471,16.98925095,0,32.25517566,5.8817441,4.35070532,0,10.23244941,9.38418061,12.63854564,0,22.02272625,0,0,9.2943328,33.66675837,57.03890883,29.73844326,4.35627105,1,1,1,0,0,0,0,0
"PA",2008,15.26592471,16.98925095,0,32.25517566,5.8817441,4.35070532,0,10.23244941,9.38418061,12.63854564,0,22.02272625,0,0,7.67828813,39.35470549,52.96700639,30.81559049,4.48216138,1,1,1,0,0,0,0,0
"PA",2009,15.50939589,16.98805139,0,32.49744728,5.8817441,4.3506941,0,10.23243819,9.6276518,12.63735729,0,22.26500909,0,0,8.14675928,32.30089794,59.55234278,31.27658105,4.5392238,1,1,1,0,0,0,0,0
"AP",1991,12.71928216,0,0,12.71928216,6.46247859,0,0,6.46247859,6.25680357,0,0,6.25680357,0,0,4.17182226,9.30881519,86.51936255,1.2180493,4.24880123,0,0,1,0,0,0,0,0
"AP",1992,12.71928216,0,0,12.71928216,6.46247859,0,0,6.46247859,6.25680357,0,0,6.25680357,0,0,4.54085539,10.88954343,84.56960118,1.2597513,4.33578506,0,0,1,0,0,0,0,0
"AP",1993,12.71928216,0,0,12.71928216,6.46247859,0,0,6.46247859,6.25680357,0,0,6.25680357,0,0,4.37577448,10.18958872,85.4346368,1.29966029,4.2629785,0,0,1,0,0,0,0,0
"AP",1994,12.71928216,0,0,12.71928216,6.46247859,0,0,6.46247859,6.25680357,0,0,6.25680357,0,0,7.64602289,9.89338916,82.46058795,1.33674089,4.445554,0,0,1,0,0,0,0,0
"AP",1995,12.71928216,0,0,12.71928216,6.46247859,0,0,6.46247859,6.25680357,0,0,6.25680357,0,0,7.29528812,8.76008649,83.94462539,1.37289974,4.4380004,0,0,1,0,0,0,0,0
"AP",1996,12.71928216,0,0,12.71928216,6.46247859,0,0,6.46247859,6.25680357,0,0,6.25680357,0,1,9.20034712,9.95984764,80.83980524,1.59711321,4.41997884,0,0,1,0,0,0,0,0
"AP",1997,12.71961122,6.02249462,0,18.74210585,6.46247859,0,0,6.46247859,6.25713264,6.02249462,0,12.27962726,0,1,5.24701403,9.79482232,84.95816365,1.69163296,4.44240413,0,0,1,0,0,0,0,0
"AP",1998,12.79001733,6.17425703,0,18.96427436,6.46247859,0,0,6.46247859,6.32753874,6.17425703,0,12.50179577,1,1,5.52597061,6.7028395,87.77118989,1.77125734,4.47340827,0,0,1,0,0,0,0,0
"AP",1999,12.79001733,6.17425703,0,18.96427436,6.46247859,0,0,6.46247859,6.32753874,6.17425703,0,12.50179577,1,1,5.31950515,9.43348761,85.24700725,1.85100378,4.27925125,0,0,1,0,0,0,0,0
"AP",2000,12.79009434,6.17425703,0,18.96435137,6.46247859,0,0,6.46247859,6.32761576,6.17425703,0,12.50187279,1,1,4.60886431,8.68966749,86.7014682,1.93103642,4.13846939,0,0,1,0,0,0,0,0
"AP",2001,12.79009434,6.17425703,0,18.96435137,6.46247859,0,0,6.46247859,6.32761576,6.17425703,0,12.50187279,1,1,5.09460699,9.02760541,85.87778761,2.09913655,4.17161679,0,0,1,0,0,0,0,0
"AP",2002,39.86451879,6.17425703,0,46.03877582,33.53690303,0,0,33.53690303,6.32761576,6.17425703,0,12.50187279,1,1,4.19390414,12.84892613,82.95716973,2.17395434,4.24933265,1,1,1,0,0,0,0,0
"AP",2003,39.86451879,6.17425703,0,46.03877582,33.53690303,0,0,33.53690303,6.32761576,6.17425703,0,12.50187279,1,1,2.98388396,13.28532885,83.7307872,2.25107862,4.3649562,1,1,1,0,0,0,0,0
"AP",2004,39.86451879,6.17520922,0,46.03972801,33.53690303,0,0,33.53690303,6.32761576,6.17520922,0,12.50282498,1,1,3.24824341,10.49850019,86.2532564,2.30396372,4.53006916,1,1,1,0,0,0,0,0
"AP",2005,39.86451879,6.17520922,0,46.03972801,33.53690303,0,0,33.53690303,6.32761576,6.17520922,0,12.50282498,1,1,3.20532006,11.3976346,85.39704534,2.5025701,4.93338604,1,1,1,0,0,0,0,0
"AP",2006,39.86451879,22.7643329,0,62.62885169,33.53690303,0,0,33.53690303,6.32761576,22.7643329,0,29.09194866,1,1,3.7694776,9.40153601,86.82898639,2.5914962,4.82721842,1,1,1,0,0,0,0,0
"AP",2007,39.86451879,22.7643329,0.00259052,62.63144221,33.53690303,0,0.00259052,33.53949355,6.32761576,22.7643329,0,29.09194866,1,1,4.27179231,9.90487168,85.82333601,2.47194599,4.93158736,1,1,1,0,0,0,0,0
"AP",2008,39.86451879,22.7643329,0.00259052,62.63144221,33.53690303,0,0.00259052,33.53949355,6.32761576,22.7643329,0,29.09194866,1,1,3.7893744,9.41141869,86.79920691,2.58075924,5.43475661,1,1,1,0,0,0,0,0
"AP",2009,39.86451879,22.7643329,0.00259052,62.63144221,33.53690303,0,0.00259052,33.53949355,6.32761576,22.7643329,0,29.09194866,1,1,3.24591413,9.20534174,87.54874414,2.63734819,5.35851354,1,1,1,0,0,0,0,0
"TO",1991,2.22782962,0,0,2.22782962,2.00818434,0,0,2.00818434,0.21964528,0,0,0.21964528,0,0,18.74148466,5.65404715,75.60446819,3.87163131,3.33792023,0,0,1,1,0,0,0,0
"TO",1992,2.26124451,0,0,2.26124451,2.00818434,0,0,2.00818434,0.25306016,0,0,0.25306016,0,0,23.01381809,6.37440122,70.61178069,3.98418208,3.39679527,0,0,1,1,0,0,0,0
"TO",1993,2.26124451,0,0,2.26124451,2.00818434,0,0,2.00818434,0.25306016,0,0,0.25306016,0,0,19.03609103,6.80232295,74.16158602,4.08374412,3.39412457,0,0,1,1,0,0,0,0
"TO",1994,2.26124451,0,0,2.26124451,2.00818434,0,0,2.00818434,0.25306016,0,0,0.25306016,0,0,23.75585189,6.44342611,69.800722,4.17003123,3.38802536,0,0,1,1,0,0,0,0
"TO",1995,2.26124451,0,0,2.26124451,2.00818434,0,0,2.00818434,0.25306016,0,0,0.25306016,0,0,20.85061839,6.71264494,72.43673666,4.23855668,3.39890007,0,0,1,1,0,0,0,0
"TO",1996,2.26392706,0,0,2.26392706,2.00818434,0,0,2.00818434,0.25574272,0,0,0.25574272,0,0,15.47364416,7.30650201,77.21985383,4.41365203,3.46779006,0,0,1,1,0,0,0,0
