Sigla,Código,City,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
SE,2804201,Monte Alegre de Sergipe,0,0,0,0,7.95E-05,0.242908982,0.077761055,0.025454546,214.93,2407.4,11262.6,2344.86,14960.77,11634,11278,21985.52,34100,135045.83,135918.36,249889.61,216002.29,384938.7199,238681.36,268578.25,301552.65,258828.97,249042.56,347158.41,211287.86,407791.1,208865.01,149344.26,289162.3
SE,2804300,Muribeca,1.35E-07,4.79E-07,0,0,5.20E-05,0.611330909,0.113818182,0.125090909,36.57,419.9,2025.5,1547,8691.5,9000,6000,22232,31853,94641.06,362038,296436.92,132283,152764.51,134439.27,165081.52,154767.05,251814.97,557866.1,310323.44,78141.9,213802.83,229821.97,193806.11,264139.8
SE,2804409,Neópolis,4.62E-06,1.41E-05,9.01E-05,0.002378527,0.011221491,0.381033673,4.309450546,19.69796196,5932.3436,187466.4,107970.55,141109.79,72424.5,79273,81936,93057,120567,300666,249785,380525.78,700630.11,895966.3,819402.52,677753.65,627916.39,712403.44,943433.78,995225.36,935473.71,1323904.2,823760.58,775123.83,617585.31
SE,2804458,Nossa Senhora Aparecida,5.29E-07,2.96E-06,3.64E-06,1.09E-06,0,0.001656,0.624462255,4.891548,366.5108,991.7,6832.43,2966.39,8437.57,6612.42,13132.94,14257.48,26166,71992.97,102195.16,149014.97,117033.21,139551.65,202918.99,283056.98,304091.42,280269.68,227698.29,433072.03,133183.49,264293.75,302837.5,183826.6,360557.36
SE,2804508,Nossa Senhora da Glória,1.93E-06,5.15E-06,6.25E-06,2.00E-06,0.000296546,0.0132816,0.017566,14.02182749,1258.6797,5311.8,30878.86,11727.74,24730.17,23000,23000,118397,166659,314181.91,417290,569089.1,703125.86,1101686.02,1272206.38,1246520.73,1456797.35,1720331.48,2060046.24,2348876.76,1238774,1955138.59,,2120820.3,2117504.61
SE,2804607,Nossa Senhora das Dores,1.52E-06,2.97E-06,2.70E-05,5.82E-05,0.000173782,0.132451418,1.947412182,8.190693273,900.0934,9340.4,14216.05,12225.3799,45823.29,52023.83,87976.3,48907,115241,273072.61,245979.05,283483.25,410135.12,483978.39,498908.3,501887.91,650619.06,517523.62,870052.65,1057751.39,594581.37,548273.73,945042.56,1004652.74,965930.85
SE,2804706,Nossa Senhora de Lourdes,0,0,0,0,0,0.019560836,0.153689636,1.771295927,80.1488,397.5,708.6,1564.94,3943.44,6756.48,9417.26,9899.05,25653.12,57094.37,32206.88,98171,86070.47,109605.85,115324.78,124468.04,168945.69,176952.17,320048.54,268961.39,87471.58,69444.08,,189485.63,118725.4
SE,2804805,Nossa Senhora do Socorro,0.000174148,0.000642736,0.002192857,0.014869344,0.453796546,12.48206098,57.33903905,524.3834779,32258.5583,448941,721124.96,677067.06,934992.74,1240659,1012020,1329153,1782384,3043815.51,3143517.31,4452049.09,5133411.99,6235655.28,6619280,9121414.26,10742813,12125501.63,14912706.44,18950850.57,11103472.98,11693396.42,15325206.02,16337623.73,12523071.24
SE,2804904,Pacatuba,9.62E-07,5.13E-07,4.31E-06,0,0.007656509,0.136427091,0.045636364,0.038775091,37.45,381.8,995,6511.67,3678.4,17774,,31948,64037,272054.59,388659.39,548673.29,390485.43,405909.39,395251,537218.9399,349568.33,632660.64,834794.1,896339.39,186822.44,334342.38,539571.46,93463.11,221413.59
SE,2805000,Pedra Mole,0,0,0,,0,0,0,0,0,0,217024.38,475.65,7629.06,,,1713.41,8506,46822.34,33807.76,92641.83,69575.01,115620.4,94992.24,165318.54,161194.24,120326.68,123644.12,221195.87,3066.08,19043.13,69932.77,100573.04,84874.42
SE,2805109,Pedrinhas,2.66E-07,2.22E-07,6.67E-06,2.58E-06,0.000835746,5.031333018,0.516908546,6.21546,112.4823,1988,4491.1899,3170.04,9357.65,11359,10034,27436,32024,108305,66799.44,84988.24,115471.72,190512.09,181726.8299,211752.88,174235.62,266503.18,220077.25,374502.48,69158.67,64453.54,98398.88,149091.95,124966.11
SE,2805208,Pinhão,0,0,,0,0,0.001454909,0.031490909,0.631272727,14.54,110.4,1391.48,0,0,,193,885,5295,56950,50632.18,63042.07,117715.15,82513.65,103360.78,85567.4299,118456.82,174722.74,154910.85,256688.19,33971.9,109387.75,79639.77,241173.21,73511.45
SE,2805307,Pirambu,2.03E-06,1.84E-05,8.75E-05,0.000107853,0.001085382,0.040789709,0.932327236,4.943357709,539.2383,2753.4,0,14774.59,48614.48,25000,75000,,59521,178766.24,355808,430259.42,485342,767790.66,345076.64,496846.15,406254.61,563410.1,501587.78,930802.98,782247.1,910182.95,390600.23,734424.52,729261.62
SE,2805406,Poço Redondo,1.19E-06,5.38E-07,0,0,0,0.338779636,0,0,460.3539,12510.5,18033.99,20075.19,20374.21,171000,,66091,97477,458344.45,456088,546650.3,628669.37,681943.09,693906.65,821195.06,868130.07,1238042.37,1411772,2242860.95,1323106.79,783978.14,1024878.56,1065896.97,1037570.55
SE,2805505,Poço Verde,1.76E-06,3.81E-05,2.36E-06,0,0.002177455,0.013301164,3.221054909,7.480664436,577.3172,2492.9,7194.68,10420.04,2534.54,30738,34679,97506,78596,239446.32,203274.46,257021.57,305641.92,382457.55,432392.57,529058.0699,569076.47,524858.53,505260.05,1330155.38,72766.05,152798.28,59017.01,1483056.84,1046337.25
SE,2805604,Porto da Folha,9.53E-08,0,0,9.79E-05,0,0.074028436,1.651900873,5.882218182,10.0059,2231,7219.95,10668.5,26353.59,,,39485.05,35095,181311.82,259369.89,305949.7,428744.4,489209.32,496517.71,795334.58,1037411.04,1280466.45,707769.6,1096198.62,405835.28,366943.61,379121.64,402892.27,290168.66
SE,2805703,Propriá,6.40E-06,1.62E-05,0.000306042,0.000598738,0.007103709,0.878806473,5.296713164,40.93298487,4095.7714,40597.1,61039.32,107838.53,99053.81,104691.28,99053.02,186505.15,147544,,510658.76,804038.68,963794.86,1136751.4,1049702.55,1194103.16,1510216.64,1570568.96,1695094.13,2374917.79,1588219.52,1779713.85,2866935.09,2152436.61,2183760.64
SE,2805802,Riachão do Dantas,7.90E-09,4.73E-08,1.09E-07,4.34E-06,0.004166436,0.049840873,0.288444073,6.996483746,409.4948,2044.5,7613.25,8417.81,4254.91,8338.38,11265.76,58470.77,42027,131115.67,127836.58,179099.38,246880.15,430512.66,411589.03,488351.65,443752.35,411817.79,429681.81,551925.07,104036.18,247653.65,303791.18,147646.44,80294.3
SE,2805901,Riachuelo,3.34E-06,2.45E-05,3.33E-05,0,0.000159164,0.082237636,0.347329418,0.401281418,71.8546,5970.6,1074928.19,5515.2299,26949.03,107756.58,56001.3,79333.67,141863.35,99527.13,267282,404711.65,,839765,1149434,1275104,1603637.12,1817816.42,1301284.78,2009742.49,1788806.26,1924742.41,1440701.7,1120131.43,1038499.59
SE,2806008,Ribeirópolis,3.75E-06,1.43E-05,4.27E-05,0.000117544,0.001141927,0.321849236,1.341659018,14.15672273,724.2664,9205.2,9676.4,10235.5,26226.93,32932.06,28512.61,42105.36,101024,215850.45,250961.35,275232.4,303623.8,443207.21,510131.72,406092.7,542702.03,571177.73,547623.13,772832.61,134973.47,320840.51,376433.87,309272.31,241081.63
SE,2806107,Rosário do Catete,0.000944704,0.000579224,0.001936625,0.019344649,0.437260727,2.316622473,9.049674109,157.2305459,10224.8275,92956.5,207493.06,245056.85,159462.25,90113,97922,125167,263633,997878,2661467.72,3745391.05,4157822,3429592,4043533,5183153,4301285.71,4985162.55,5698219.39,6602194.95,6758333.53,8128914.1,6318539.12,8822699.14,0
SE,2806206,Salgado,7.21E-07,1.85E-06,7.40E-06,3.50E-05,0.000445746,0.475836327,2.418109746,24.67744964,0,8683.1,16423.74,4589.29,9819.72,75,58,54119.73,73397.38,209457.02,186179.74,254401.41,266377.02,311634.4,316321.3,296080.13,311877.62,287689.75,266464.11,657168.52,155581.59,274435.16,149920.11,333644.99,288727.86
SE,2806305,Santa Luzia do Itanhy,1.19E-07,4.63E-06,1.29E-06,8.82E-06,0.0001968,0.005410509,0.972284364,0,209.3144,2154,3617.5,2907.6,12683.8,17205.77,16434.11,155339.21,14219,153838.25,58793.79,99072.05,186925.51,348317.58,680484.63,726564,561916.12,738906.55,506036.41,654806.19,127168.62,273027.07,317920.97,324654,427298.61
SE,2806404,Santana do São Francisco,,,,,0,0,0,0,957.5999,14147.9,25032.25,8780.17,6764.04,5382,6934,10979,19851,57522,64413.12,84085.38,86621.82,365716.01,291339.14,169604.26,257375.92,88443.21,174930.03,,39343.58,115480.15,57653.25,145983.39,58146.5
SE,2806503,Santa Rosa de Lima,8.39E-08,4.78E-06,0.000117324,0.000631293,0.000210109,0.000978182,0.010868836,0.001818182,21.835,429.3,2551.7,3950.05,15405.95,7599,9870,10334,25283,61022,66746,55851.01,101695.07,90558,119766,193821,206878.02,212769.02,166686.58,,67827.56,58488.09,45734.41,45705.61,56600.8
SE,2806602,Santo Amaro das Brotas,5.17E-05,0.000366479,0.004092499,0.007138002,0.008159891,0.073395055,0.908192364,5.639149927,99.854,6804.9,11574.84,12010.17,15967.41,15284.6,23912.08,19868.51,29403,119031.29,125659.55,143521.87,317382.57,221347.1,420918,620878.18,661077,775314.4,637607.05,1266031.89,643814.41,590337.42,1182453.79,708003.82,363109.42
SE,2806701,São Cristóvão,0.000158327,0.000286525,0.000715021,0.003068616,0.078984764,4.229263709,36.74001902,254.0344719,17912.9279,245759.1,272450.74,211513.26,441855.51,,,529172,731335,1263963.23,1385570,1018915.21,2695372.93,3085006.68,3452515,2595893.96,5966355,7505636,9372072.58,14383451.53,5924172.54,6116743.34,4675547.09,5603536.51,5616956.37
SE,2806800,São Domingos,5.95E-08,5.75E-08,1.56E-07,5.17E-07,0,0.0004,0,0.142580073,1.9234,233.9,1146.8699,20,4461.48,,,6108,17223,57927,75530.68,78708.95,219253.53,197398.44,179492.82,195445.16,221826.26,181279.25,199834.53,249091.23,64188.3,159100.04,89203.91,131214.74,98783.51
SE,2806909,São Francisco,5.55E-07,9.86E-07,0,0,0.0003728,0,0.363636364,1.890909091,2.6,13.9,280,6385,390,4230,3820.82,15894.95,17261,57522,59123.16,67511.62,172357.74,190605.99,101125.31,100339.95,109675.63,197705.35,382061.85,454308.35,98553.66,89028.15,126605.54,136691.81,104312.93
SE,2807006,São Miguel do Aleixo,5.64E-08,0,6.16E-07,0,0,0,0,0.393722764,9.6199,585.9,7261.5,5774.25,6978.19,8492,9417,12470,22405,66818,46213,104996.22,93183,71623.06,93882.76,122728.95,115692.64,144615.96,166374.12,174188.52,82269.73,63866.16,84407.01,84716.99,94390.43
SE,2807105,Simão Dias,3.94E-06,1.85E-05,3.32E-05,0.000290689,0.000724582,0.224649964,1.187072691,9.270560327,892.2171,8069.8,31755.65,33695.0899,0,88628,,84974.71,,306405,318853.64,431433.42,637625.46,826049.75,833415,1037982.83,891672,1481661.15,1350687.68,1818174.85,844795.73,1070062.35,2245037.29,2667875.34,1593314.26
SE,2807204,Siriri,2.80E-05,3.54E-05,0.000147702,0.000130033,0.005202691,0,0.299315746,1.748269418,1068.6602,1448.7,8807.98,1637.63,45083.87,10000,13000,18973,32857,415675.81,768369,941121.57,1327001,,1967982.9,1582476.07,1721101.09,1690729.48,1894427.82,3295498.12,4425174.98,4567314.6,4543136.14,1422022.51,2346955.76
SE,2807303,Telha,2.20E-09,0,,0,0.000212982,0.000394546,0.003650727,0,0,120484.2,220,27.08,8659.64,0,553.78,80,7365,32668.04,51479.52,67390.94,92351.91,109438.47,112289.41,147414.8299,147876.3,130428.37,268922.46,113272.12,72654.77,61909.78,49934.06,46645.32,177974.8
SE,2807402,Tobias Barreto,1.49E-05,0.000108351,0.000116973,0.00041599,0.000876473,0.6834548,7.280034655,23.08077916,3347.5153,65219.6,84730.56,57794.75,73469.49,107288,104701,151226,155984,423737,496167.13,593920.41,832664.37,1038597.24,1230837,1364283.51,1644135,1831570.15,2485183.84,3109392.25,1111905.78,1739262.68,1342615.15,1701654.41,1578225.36
SE,2807501,Tomar do Geru,5.90E-07,1.01E-05,2.90E-06,1.38E-05,2.72E-05,0.040149564,0.646884146,6.1368772,106.122,986.3,0,11693.49,4104.35,,13983.32,22947.2,27276.14,127261.8,100339.57,133682.68,153441.32,228376.49,266782.52,303681.86,443872.47,376585.74,555343.24,707562.34,145758.88,154501.56,168462.41,126075.33,263946.8
SE,2807600,Umbaúba,1.45E-06,2.09E-06,5.37E-06,2.45E-05,0.009571418,0.591346109,2.483077455,21.91968724,1565.3755,19523.1,12005.29,0,33983.71,36587.69,22728.85,22566,48120,167272.22,183731.21,149506.65,252721.98,284059.9699,302996.95,493150.59,972469.55,878664.2,1654662.73,989066.95,425814.79,818789.84,868458.97,1090675.89,881910.16
SP,3500105,Adamantina,0.000481119,0.001678632,0.003162615,0.014878389,0.224185382,6.943899455,88.79106298,674.7883469,36655.4181,368775.7,945380.63,1132857.37,1166621.74,1273302.01,1143346.24,1379480.78,1540883.51,2740344.74,3299041.1,3712430.32,3554467.62,4433893.29,4940792.81,,6179810.83,7089069.33,8073919.11,8734566.54,3949936.07,4344271.43,4324913.27,4710934.83,5309816
SP,3500204,Adolfo,6.54E-06,2.08E-05,3.45E-05,0.000153463,0.002861818,0.386681927,1.983200727,11.43729549,865.3766,21708,40417.92,93915.62,52040,80593.16,72533.34,59356.44,96968.91,160808.14,165226.86,128746.46,209893.28,163942.46,169995.24,364734.76,401340.18,478549.42,418370.19,429993.27,135633.7,87863.67,73204.02,52601.17,124295.2
SP,3500303,Aguaí,4.58E-05,0.000216958,0.000262508,0.002030745,0.089368182,3.416679091,52.91126309,511.5933557,34768.5351,321525.9,782043.39,938828.12,872446.34,1114566.35,1074938.48,1160474.18,1351773.22,1544951.83,1918233.91,2619295.52,2961973.09,3288716.85,4106874.27,4322024.15,4585940.29,4916286.94,5682877.42,6212438.44,4247949,6826969.48,5650000.85,5432912.82,5230981.42
SP,3500402,Águas da Prata,8.23E-05,0.000276008,0.000450685,0.002408895,0.055022873,2.041976691,22.24714593,154.4602501,5127.5172,52798.4,256357.03,472909.59,285812.81,651164.77,594608.19,749807.75,845848.26,953991.19,977569.7,1069360.88,1115829.19,1323839.35,1301907.51,1476555.65,1766851.24,1676484.85,1932745.86,2081295.43,842830.6,903978.41,846282.93,0,887392.91
SP,3500501,Águas de Lindóia,0.000523062,0.001990422,0.004913105,0.031489247,0.581939091,21.20436545,158.2825518,1558.014452,50687.604,716885.5,2193886.03,2994667.4,3031685.37,2725309.88,3381077.52,4012168.59,4276277.74,5010712,5588993.74,6265217,7397000,7949223,8477428,8689192,9344301,11214739,12138831,13362767,3974021,4596989.01,4617008.72,4989057.65,5169684.93
SP,3500550,Águas de Santa Bárbara,6.79E-05,0.000209301,0.000510159,0.001605974,0.105792,3.481336146,16.66656411,172.2204818,8439.9766,67142.9,1087767.13,1079452.05,1439163.48,1763341.45,1531456.98,1833840.16,1815084,2032520,2196470,2713941.72,3075055.6,3389521.07,3429618.45,3447739.27,4013164.49,4239631.7,4978709.5,5419989.77,2000973.66,,2817894.8,2910815.44,3112151.76
SP,3500600,Águas de São Pedro,7.04E-05,0.000248504,0.000648613,0.004865444,0.0967364,5.335716,48.28221356,283.2478337,15698.9785,155841.9,1055355.87,1165332.18,970067.15,1074846.91,1219317.52,1203521.85,1431033.65,1630311.52,1787277,1836074.13,1867602.03,2381925.54,2607539.99,3095565.38,3133690.62,3404969.83,3902477.49,4130895.6,959420.4,1214828.2,2181544.7,0,1494834.08
SP,3500709,Agudos,7.92E-05,0.000340916,0.001015397,0.005356665,0.134661673,10.89002145,75.48637716,659.5938956,23851.8534,236211.5,695660.93,976632.01,1130397.35,1086965.71,952244.56,1321561.8,1674120.7,1866686.79,1962671.26,1750275.44,2240712,2207061.95,2363298.76,3804473.43,3803556.19,4942268.14,5564843.21,6273253.3,3505516.13,3834482.64,3885798.98,4372051.6,5047043.27
SP,3500758,Alambari,,,,,0,0,0,0,800.4415,28297.7,64178.1,52565.87,59005.28,67009.31,72537.4,82225.17,93126.83,232667.01,226429.25,435355,510425.51,540281.23,592888.68,648605.81,902657.22,1117803.05,1210231.9,1314179,2557744,3926886.9,1868765.14,1322097.34,1369365.92
SP,3500808,Alfredo Marcondes,7.06E-06,2.68E-05,5.49E-05,0.000184708,0.001571455,0.018738473,0.538618618,8.883649455,253.7224,2449.6,21536,27330.31,37490.5,39283.98,36934.92,52040.06,51618.84,67360.67,80205.19,118439.09,125675.43,156708.98,200754.1099,292606.58,238796.33,257306.86,301844.24,334744.53,146758.11,159871.93,98873.61,112370.96,160502.91
SP,3500907,Altair,3.56E-06,1.25E-05,2.77E-05,9.43E-05,0.006316727,0.207020873,1.924556073,19.15626575,1846.7105,19453.7,6753.68,20980.36,7039.53,32722.21,26524.44,28697.87,103351.53,82382,100183.79,79272.43,137930.4,267603.65,265620.8,492394.24,293074.05,364951.8,423854.15,674171.75,124833.7,115061,305938.36,339776.07,568616.87
SP,3501004,Altinópolis,6.44E-05,0.00022824,0.000476064,0.001569822,0.084131309,3.775512255,39.09772182,288.9174867,10230.3114,142139.7,589596.5,589146.01,764000.65,743151.14,833817.16,825507.77,860966.13,1079100.05,1225581,1143099.66,1436722.56,1656478.99,1847210.58,2033809.96,1913118.84,3023480.55,2889835.24,3015337.54,1426440,1273068.75,1380225.43,1428040.38,1752421
SP,3501103,Alto Alegre,5.42E-06,1.61E-05,8.37E-05,0.00025637,0.0017832,0.436182982,4.451722036,23.23170022,739.4709,8166,72358.9,75809.08,83836.94,88789.09,84308.85,80006.25,105500.23,142987.51,132988.57,225456.24,224921.43,304982.25,342038.59,342888.4099,501347.26,586269.37,555323.17,772385.62,126924.36,155314.95,509911.15,1313801.37,209990.5
SP,3501152,Alumínio,,,,,0,0,0,0,8063.785,185747.6,388032.04,557901.09,530414.26,691516.57,742662.36,774317.76,1931502.84,3215461.85,3663835.62,3953960.05,5132693.55,9183072.14,6996718.21,11661655.36,6894124.07,7577037.78,4621445.49,4431491.17,4029011.61,,5976992.58,5051666.6,4597537.04
SP,3501202,Álvares Florence,1.01E-05,3.47E-05,5.87E-05,0.000200869,0.014182436,0.518901273,2.883814582,53.35365891,1240.4635,29078,52684.5,43260.85,47049.15,45715.63,54264.3,93254.44,86645.65,144536.96,158657.7,148013.8,210480,171236.17,329038.03,318326.87,350128.4099,375766.3,542887.48,711727.74,251136.77,177863.66,152010.9,0,351395.01
SP,3501301,Álvares Machado,5.22E-05,0.000124338,0.000240992,0.000674718,0.023010291,1.062914436,8.421089236,86.71910025,4180.3884,78288.2,217207.39,270135.59,232917.52,246822,280637,339803,340309,537908.89,912776,803755.25,967531.8,1445218.86,1924296.09,,1762139.07,2538435.8,2924900.93,3584851.21,1377420.48,2037386.74,1876988.19,1683879.72,2100649.8
SP,3501400,Álvaro de Carvalho,1.35E-06,1.30E-06,9.65E-06,8.80E-06,0.004819055,0.0266968,1.483708327,4.320606727,100.1957,17293.3,36494.87,16962.2,21804.85,253232.49,35497.94,41160.51,31533.11,62565.64,64545.64,140632.25,79576.05,127976.83,244317.03,184723.46,260754.7,187982.97,280652.99,,100764.6,228927.73,299523.34,0,479436.9
SP,3501509,Alvinlândia,1.93E-06,4.81E-06,9.91E-06,3.20E-05,0.000722,0.084021891,0.856040255,12.52564658,437.9891,6150.8,17646.07,18716.1699,26334.31,23634.88,34759.88,36605.49,31318.65,60733.91,42104.59,57527.66,71539.49,99245.46,162489.81,160982.34,174351.67,160506.07,295375.69,376146.4,143587.1,144114,117188.93,0,
SP,3501608,Americana,0.0022959,0.00697919,0.019379055,0.127648457,2.213987455,95.88901967,934.7150531,6660.495263,299119.6609,3269233.3,8709741.96,9536986.12,10976984.25,16508343,17448905,18933752,20445647,26137827,32816020,37601340.64,43171128.98,47818118.45,55732740.88,63267585.39,63666679.61,84058396.35,101722188.9,112453509.3,54948327.91,58273078.66,62330384.21,66240855.79,83129786.43
SP,3501707,Américo Brasiliense,0.000144288,0.000379429,0.001236317,0.011366057,0.200584182,7.040930109,38.68423185,332.5974157,11478.2259,121253.2,616418.78,595827.4,564395.12,493319.61,455506.04,492740.29,701472.47,1350973.61,1164826.14,1489955.36,1730030.23,2052282.72,2582493.16,4575716.06,3440804.09,2670048.97,3451833.67,3920990.77,2729408.67,2885996.63,3432252.37,5837557.25,5857588.66
SP,3501806,Américo de Campos,2.61E-05,3.04E-05,4.88E-05,0.000247524,0.017650727,0.582079673,4.666581309,66.2732212,2470.1954,29212.1,61691.53,46496.75,65320.44,77162.9,117359.72,117131,123129.83,239980.66,252866.51,322576.33,346229.02,362262.8,404631.37,,512141.4,575252.52,680696.82,662918.32,260239.81,286730.99,221377.41,217917.05,233135.82
SP,3501905,Amparo,0.000762987,0.003151294,0.006537388,0.03578121,0.639327564,18.26444258,158.7686192,1148.161653,51719.5602,585333.2,2535859.16,3186503.43,3537353.52,3718561.72,4034242.8,5785164.67,6168508.69,8301457.1,10049845.47,12124747.25,13201569.24,14885175.29,16695670.29,18996649.52,19995216.54,22465256.87,23869614.73,27477110.52,9978697.45,14603081.49,14145546.83,17160662.42,19324879.37
SP,3502002,Analândia,4.90E-06,1.42E-05,0.00018572,0.001227811,0.018874909,0.431358109,3.676594,51.23873538,3687.9889,82022.9,169269.01,276414.62,248183.56,301508.05,222099.86,252858.4,303740.89,500676.11,546756.33,,661535,809119,870363,907299,1054753,1214071,1274376,1386538.64,765396.15,567257.03,487261.4,612607.94,732401.6
SP,3502101,Andradina,0.000371146,0.001480166,0.002836001,0.015199922,0.368596618,15.01422091,236.3695443,2791.220282,134061.5762,1269096.9,1723424.24,2055527.07,1887332.54,2671266.69,1974173.39,2027281.95,2084173.51,2802600.55,3093594.43,3635184.92,5003070,5860280.29,7674946.81,8933132.09,9340705.69,10220393.89,12280127.77,13602015.54,6091400.7,5670313,5520931.35,5838850.96,5860035.12
SP,3502200,Angatuba,0.000135171,0.000465131,0.001194354,0.004087156,0.128115091,3.152136836,32.64345407,338.6316105,10700.4411,111081.9,451633,520973.91,433035.24,641646,596613,515142,795589.03,695848.25,790061.74,1030518.33,1482388,1518224,1719021,1919479,1815775,1779223,2661908,2666004,1249009,1785339.22,1445550.59,1304399.21,1437999.23
SP,3502309,Anhembi,9.83E-06,3.89E-05,0.000215577,0.001704798,0.028298218,0.616136255,7.647413127,53.39820662,1977.3249,43247.5,66335.37,105532.32,66355.45,93058.61,125633.69,132292.2,134509.37,298889.42,225440.44,458942.19,578615,1301031.44,1234923.68,1522645.27,1516756.88,1930829.14,3081908.54,1933854.02,1525536,1372847.86,963175.23,822720.84,788416.3
SP,3502408,Anhumas,4.91E-06,3.16E-05,4.80E-05,0.000149636,0.007575127,7.688113236,0.811889927,10.33870549,779.1745,7057.2,21779.71,47158.38,13512.79,39784.79,32775.66,53725.53,61275.7,110762.46,125617.37,132445.24,143628.74,150545.8,220644.49,145150.23,224452.26,324785.81,450842.83,382098.1,127064.81,280791.17,159747.67,339988.21,297677.73
SP,3502507,Aparecida,0.000218171,0.000757728,0.001316407,0.006368462,0.2165048,10.26683418,62.73101796,537.1614147,30955.9808,188122.3,1179985.13,754049.78,1413592.06,1376073,1528940,2059376,2141157,2593465.04,3279070,4096200,4684850.83,5721162.1,6325207,7053451,6504526.9,8347563.09,10201328.43,12185422.38,7060845,7740281.77,8227683.73,9361755.88,8775980.36
SP,3502606,Aparecida d'Oeste,8.30E-06,2.48E-05,4.90E-05,0.000239906,0.005229455,0.573261855,4.908537418,27.5392764,2016.6622,16578.4,52439.37,77956.27,54982.11,61858.7,65343.07,55811.89,73643.18,137707.36,121807.98,190030.06,142243.52,150053.82,191718.31,245156.14,255414.99,317616.05,290550.13,329651.58,75654.62,112892.83,63464.91,0,127989.87
SP,3502705,Apiaí,5.46E-05,0.00017311,0.000156621,0.001042687,0.163486364,6.404748364,24.99089818,180.4670457,7740.2041,169218.6,483535.54,293533.09,262275,253380,360691.32,219415,262738.3,579185.27,654818.8,902521.9,1019647,1080153,1118102,1383036,2492627,1914586,2334946.12,2965921.07,3860263.41,2214603.55,1825116.62,4747701.05,5008641
SP,3502754,Araçariguama,,,,,0,0,0,0,19688.6569,256636.2,644016.76,709374.83,726900.87,888179.94,948272.6,1018991.88,1881937,2289677.27,2630651.82,3665054.8,4479201.67,4644637.14,5454026.17,6346303,6576074.57,9436974.62,10577175.62,,9329643,10588527.72,15187482.52,18376733.02,17539754.87
SP,3502804,Araçatuba,0.002086814,0.007581546,0.01857469,0.101883019,2.072785382,81.43375156,593.4964969,4746.561704,231982.9273,2301031.7,6824826.35,10718685.17,5989930.12,13038475.88,12101162.7,12533557.37,16204236.66,20405612.42,22840219.07,25566782.92,27030245.99,34171180.61,39206939.8,45689803.83,47213706.67,56063690.24,63975945.15,70633193.09,38094051.37,42645382.85,44384797.88,49854635.12,52760420.35
SP,3502903,Araçoiaba da Serra,0.000118102,0.000427192,0.000966748,0.00422848,0.124696146,7.0449772,59.2243908,322.1664889,12562.181,194683.8,1033390.84,1357887.89,1546983.19,1748731.39,2032286.65,2438597.62,2873412.08,3467558.36,4268119,4375412,4773929.77,5348471.94,6243163.5,6743398.55,7771333.59,8875693.44,9476869.1,12827655.73,4526897.49,4265374.92,4173726.62,4177653.23,4970792.17
SP,3503000,Aramina,4.72E-06,1.32E-05,2.86E-05,5.99E-05,0.040800946,1.279888546,5.517195636,36.25011724,1788.6616,15826.3,60446.76,56808.89,41196.02,70588.65,110750.88,101947.96,269586.08,373368.84,379731.84,708920.36,938346.31,884892.75,1006152.63,1203693.08,1154664.09,1541118.19,1746816.24,2102100.34,2123239,2413742.03,1800585.4,0,2213338
SP,3503109,Arandu,7.97E-05,0.000219275,0.000313928,0.00094171,0.026778473,2.8390124,25.97199604,115.2567359,5071.618,77508.9,298062.96,467289.98,499380.98,410593,428435,618247,614734,799701,817241,928208,767496,1010993.45,1483687.68,1275369.92,1146192.84,1224873.36,1026898.86,1384100.78,424363.55,466104.73,535146.76,499347.36,462668.37
SP,3503158,Arapeí,,,,,0,0,0,0,674.221,7129,13697.07,0,10412.9,,,18499,42977.35,72940.13,63640,124810.36,228725.84,,360718.21,298038.9099,3178817.11,3539543.76,1409469.82,1775476.75,188169.7,167575.72,242097.58,0,224659.29
SP,3503208,Araraquara,0.002316207,0.006131959,0.016925585,0.124063757,2.662361746,100.9401085,634.1376308,5553.904756,279433.4136,3137292.6,15041632.76,15408996.24,14588155.62,14593470.73,14734638.41,17540562.57,20001599.58,29204835.63,29874595.21,31753102.07,39194529.27,43317503.78,50526110.57,57277011.05,58901595.58,70620070.18,87017551.4,102513758.5,44697046.58,48439298.63,55765340.02,56996112.81,62147996.71
SP,3503307,Araras,0.001674141,0.004373467,0.012673786,0.089749421,1.497352909,66.25745498,436.8153306,4247.698239,192232.3666,2029502.9,4714630.16,5970253.03,6088603.92,6629723,6800243,7178135,12583630,16793522,17862379,21311534,23986594,25379567.89,28303796.26,27519473.46,30596013.97,38196888.51,42873963.92,51554309.82,27955954.01,30075893.19,33090683.39,33840658.61,34206977.69
SP,3503356,Arco-Íris,,,,,0,0,0,0,0,0,0,0,13298.24,11261.05,30868.06,28442.75,25605.66,40837.54,45311.91,98795.48,62127.73,63631.16,75410.91,100796.33,112556.63,114413.52,156404.68,166670.56,33329.88,50378.18,115071.58,178465.6,34987
SP,3503406,Arealva,2.27E-05,6.96E-05,7.98E-05,6.59E-05,0.025807964,1.875336727,10.91669884,62.40670767,5079.7603,71312.1,71725.41,47225.55,227939.08,228074.69,215289.88,252739.26,295385.08,317823.82,352281.19,421914.21,510950.6,526436.98,615811.92,1105748.58,966315.34,1187015.47,1448962.02,1274964.31,1602635,723466.68,649031.26,0,590816.75
