Sigla,Código,City,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
AL,2704708,Marechal Deodoro,0.001676187,0.004572091,0.007402576,0,24.28634651,92.98007473,1749.950762,81126.366,0,2096742.94,3277573.79,5047902.95,4220125,3905191.2,4945700.17,7166516,8708896.4,10126865.96,11067129.58,12098039.01,14819643.44,16310254.55,18823260.92,20147165.99,26319516.07,27755232.95,26194660.37,27889535,34867337.48,40133826.89,46908670.23,54517451
AL,2704807,Maribondo,0.000458112,0.001154893,0.004293241,0,3.381092909,0,111.9458791,5148.8396,63518.2,151077.01,195539.56,217261.73,277816.14,280477.84,,345123.87,398397.57,462081.98,611128.31,650222.95,814724.36,849345.5,959168.67,992671.96,1203116.25,1434195.58,1706355.71,1789547.25,1853739.72,1913654.04,2524648.09,3184919
AL,2704906,Mar Vermelho,4.32E-05,0.000270591,0.000606682,0,1.011337564,4.604181309,57.73256782,3018.7,33592.9,83603.61,105077.42,119086.21,,,235828,225584.28,249447.36,334217.64,354786.24,487819.45,648752.04,631195.8,693551.05,747372.92,979503.89,,,1166154,1286285.39,1761181.05,2197477.89,2343199
AL,2705002,Mata Grande,0.000293418,0.000812075,0.001231083,0,0.006093891,19.22386229,143.1154303,6911.3496,125673.6,187663.42,223881.32,268643.97,379061.95,332613.6,389837,549426,613283.84,727919.63,882448.94,911340.04,1245121.14,1401819.71,1590722.79,1713468.52,2083338.42,2178147.79,2424342.59,2617648.42,2867991.71,2909694.83,4009694.98,4450351
AL,2705101,Matriz de Camaragibe,0.001030254,0.003567596,0.009101902,0,12.55658025,49.54643604,359.634516,14136.7064,256440.3,583307.26,537365.18,679328.13,800092,683299,761038,643603,1203914,1780021.73,2031725.98,,1710798.42,2471167.88,2419436.59,1677772.95,2028539.48,2573875.57,3360539.77,3976488.26,4715507.08,4958141.26,5644171.27,5102616
AL,2705200,Messias,0.001170006,0.002785043,0.006620246,0,7.297419055,28.42810564,224.6039888,8593.8456,86496.4,206857.62,181688.01,229677.87,360047,409503,505794,491982.45,856499.44,1699343.5,2595157.56,2951019.04,2799486.61,2893491.99,4304945.07,5069567.46,5317862.11,5209572.59,5206377.89,5503175.13,11801575.95,6497081.32,7720419.23,9237386.53
AL,2705309,Minador do Negrão,8.91E-05,0.000379595,0.001086052,0,0,19.70597691,68.381968,3261.299,44034.3,113834.67,200322.0799,194387.91,251579.41,226961.56,292385.62,299497.01,274901.94,330075.16,487857,618873,772778,812299.64,842641.87,843229.86,1001232.6,1161861.05,1278537.88,1347706.31,,1915599.48,2291598.45,1594361
AL,2705408,Monteirópolis,0.000100629,0.00031569,0.000583219,0,1.253309927,5.393374946,61.21720109,2939.6263,37769,97997.31,112260.59,162858.42,182745.11,181716.5,219289.79,265018,296191.98,374934.48,449348.65,503608.44,635798.29,626967.6899,770237.74,778083.89,942929.67,1099559.74,,1297245.65,1385123.14,,,1977455
AL,2705507,Murici,0.002518553,0.006762805,0.027831906,0,14.16650924,55.22881324,550.188448,22541.4203,251753.2,385094.25,548255.84,485488.48,,,712891,671244.69,793405,1129674.46,1442106.44,1273387.88,1419835.78,1623208.74,1934676.56,2145163.61,2545162.56,3042082.24,3388094.65,3950001,4686378.09,4983884.19,5834634.49,5865230
AL,2705606,Novo Lino,0.001183407,0.002843762,0.004741495,0,8.432980036,44.30589745,312.4708317,8943.5966,0,200500.31,608927.3,399430.28,,,482466,457133.95,460305.29,685109.62,887843.22,847036.47,909907.85,1039116.09,1238375.45,1344617.32,1769540.27,1874094.04,1729265.84,1864764,2369830.98,3302379.5,2815723.24,3125443
AL,2705705,Olho d'Água das Flores,0.000189952,0.001329295,0.002140674,0,4.350884509,16.60378705,131.8882568,6092.6917,76189.7,204904.21,263951.35,331373.05,,,407232.17,580217,925485.41,994433.93,1032867.79,1607021.72,2033211.5,1814428.17,2194170.78,2335164.27,2384327.39,1999221.3,2010024.6,2155339.6,2328727.87,2560621.45,3344900.31,3688814.99
AL,2705804,Olho d'Água do Casado,5.54E-05,0.000282317,0.00055417,0,1.049853018,4.628082546,58.93533942,3039.8907,0,0,115123.3,,,,120780,337743.59,308440.71,425135.18,455626.39,568339.65,794773.34,864921.08,978212.21,,1093385.56,1181662.72,1360543.14,1521248,1638257.24,1687400.98,,2449016
AL,2705903,Olho d'Água Grande,2.79E-05,0.000271193,0.000504451,0,1.225104327,4.797116,58.2353188,2696.2406,34431.7,96683.6,127826.73,144547.49,178967.63,167544.28,200000,221881.68,231297.97,338673.71,408936.93,374246.81,506254.55,620005.93,746106.67,777593.49,1274355.6,1365394.47,1202646.02,1249221.39,1334720.48,1400378.36,1741559.64,1924295
AL,2706000,Olivença,0.000120351,0.000405949,0.001093107,0,1.772475927,6.985376982,92.96674982,3592.5548,44767.5,110186.63,131560.49,160689.84,198287.42,190064.04,246188.83,297075,332123.55,387515.95,466142.23,521908.8,665761.41,711773.59,,887790.51,1087169.35,1205599.4,1355304.03,1513017,1674779.49,1764389.99,2368955.72,2585042.48
AL,2706109,Ouro Branco,0.000265353,0.000525764,0.00093572,0,1.863057927,7.261115527,75.83174764,3528.455,59896.7,169568.18,142055.43,173205.48,218580.42,181326.37,229621.48,305172,338559.6,402244.54,483513.82,537856.05,682200.48,806178.08,913789.67,966565.59,1172386.06,1291610.63,1484253.39,1598172.11,2022425.13,2356470.03,2534360.91,2530841
AL,2706208,Palestina,0.000168011,0.00040376,0.000741946,0,1.086371491,4.255024473,52.41178691,2636.1394,33617.6,82939.53,94257.39,121341.89,167902.35,151085.8,214348.55,247687,278853.79,336608.51,,429757.14,,,,,,,,1131319,1256495.65,1294456.78,1554626.89,1630374
AL,2706307,Palmeira dos Índios,0.002407014,0.004958562,0.018083221,0,0,41.42852858,0,26685.0259,354676.5,943693.8,936414.09,1064251.75,1083638,909888,1173899,1390571.69,1014449.46,1383542.03,2175819.36,2624125.89,2954689.18,3069505.88,3469316.97,3598093.48,4435627.79,5917831.1,7664975.61,8190950.29,,9870648.83,10870171.02,12197201
AL,2706406,Pão de Açúcar,0.000310485,0.000763669,0.00187753,0,2.975964218,0,116.0516785,5435.8954,94881.7,170945.64,203395.43,265374.94,390514.38,364028.56,488454.94,639267,685073.94,750771.7,873212.03,961223.57,1218664.87,1208466.82,1471282.91,1518366.77,1954046.21,2233437.03,2387045.31,2588266.65,2827831.41,3399365.22,4636677.48,4518116
AL,2706422,Pariconha,,,,0,0,0,0,3162.8449,63260.9,98795.45,121927.9,148936.97,,,,280241,300546.79,413359.86,372932.98,557137.64,672757.97,783394.86,903061.24,939116.77,1131670.09,1299721.8,1419781.65,1476578.22,1635474.81,1720248.58,2144169.22,2209456
AL,2706448,Paripueira,,,,0,0,0,0,3022.5846,35462.3,105233.85,120069.19,141458.69,181844,183779,256465.33,256798.67,366336.02,438868.32,,545373.84,,,963964.77,1013403.93,1279049.1,1492591.94,1793121.18,1886488.71,2104242.29,2454291.9,2619040.69,2266742.08
AL,2706505,Passo de Camaragibe,0.000680765,0.001981931,0.002883693,0,4.721669382,18.74481589,216.4176612,11094.9903,149665.4,278650.79,239968.77,247953.77,278419,275919,442122,573868,671434.6,756504.34,897627.08,850776.34,1059724.81,1086336.86,1447523.03,1261622.73,1592927.28,,,2443938,2692887.64,2593654.67,3586759.14,3591723
AL,2706604,Paulo Jacinto,0.000139819,0.000409194,0.000772148,0,0,7.114817236,0,3714.3389,61670.8,121937.8,153796.19,148817.64,208506,210998,263387,270591,313967.19,361068.95,427569.5,489249.34,602187.65,715995.5,744791.91,810255.77,972271.5,1080641.42,1192674.6,1308130.88,1423760.01,1670652.19,2318213.07,2482240
AL,2706703,Penedo,0.002030539,0.004321797,0.019408703,0,25.78117491,102.3241579,557.5767867,24293.3624,0,881457.56,1027642.49,1242607.53,1256845,1217953,1606831,1517329,1533024,1835205.07,2176254.7,3027859.08,3629383.85,5041158.24,5244156.2,4222955.84,5464319.7,6032595.07,6938748.63,8918858,11724034.62,12790638.13,,
AL,2706802,Piaçabuçu,0.000274708,0.000763669,0.004814643,0,3.149870291,12.1578212,96.3187036,5520.1834,66363.9,158303.18,195349.15,235337.55,258269,228915,304228,335190,357899,423879.78,605312.18,770241.57,897189.96,994269.14,1276823.66,1318592.54,1504376.59,1501462.86,1533995.11,1635760.37,1809938.64,1886391.77,2368922.1,3815712
AL,2706901,Pilar,0.002079337,0.0049503,0.008694816,0,17.36374495,68.21015247,644.0658685,40296.1207,554696,1247388.98,1647868.59,1762686.89,1415492.9,1135589,1190955.32,1888518,4069988.1,7004618.52,8900732.8,10872284.2,14411123,18632530.21,28093772.98,29896685.03,29397099.34,20583690.57,30979404.74,33375742.04,40528352.25,42816910.18,45874749.48,42716217
AL,2707008,Pindoba,,0.000506908,0.00091114,0,2.102575527,8.2775636,67.53458542,4501.9018,37687.5,90244.7899,104430.0399,,,,257123,221893.46,244922.17,333430.92,358472.32,452002.81,567738.03,582706.71,704772.11,713245.23,883750.79,968491.39,,1135401,1262263.38,1307788.97,1729665.35,2047456
AL,2707107,Piranhas,9.91E-05,0.000328919,0.000667015,0,2.824441055,11.94867127,0,5931.5757,0,181629.94,0,,,,421734,1645778,9181015.27,7924034.97,9462427.19,10827611.84,12521875.37,12490721.58,15423899.17,18160277.42,24196747.25,25674519.73,26609813.81,28336915.8,30373587.35,27903587.24,35427908.79,34459126
AL,2707206,Poço das Trincheiras,0.000127051,0.000426965,0.001219908,0,1.844805055,22.154484,220.7333573,3086.762,0,112566.96,137845.1,173873.62,0,204635.94,255568,329728.24,380578.14,440346.53,497603.63,597776.94,741733.96,757003.5,974877.34,1022095.51,1180797.59,1373836.52,,1621534,1766446.07,1861324.42,2486573.09,2497012
AL,2707305,Porto Calvo,0.00183598,0.004487907,0.007484082,0,13.36319411,0,0,25941.7835,234630.8,546481.98,560943.7,779658.37,797568.25,617313.07,724908.65,775513.13,1080899.17,1380771.43,1532572.37,1449136.3,2045050.51,2261562.46,2349969.96,1860754.44,2072463.55,2248029.08,3595633.66,3673773.58,5283689.3,5999565.74,2164697.34,5254569
AL,2707404,Porto de Pedras,0.000338861,1.01E-05,1.75E-05,0,4.568166436,17.43510538,118.8035581,5824.0329,77030.3,180398.09,197493.48,245653.94,290601,255448,334882,407462,448933.47,564106.44,655785.63,632885,606122.43,698854.26,1105078.48,1082524.24,1202469.25,1287884.66,1528620.14,1607499,1776086.93,1887818.94,2704601.42,2526165
AL,2707503,Porto Real do Colégio,0.000135268,0.000653027,0.001564747,0,2.8220984,29.87901404,185.0244727,5766.7234,81859.9,156939.39,219252.41,265332.39,,,,408512.73,424175.74,230315.88,671579.65,658580.3,985003.84,1041988.81,,1107245.74,1316929.86,1506689.18,1644861.66,1876194.15,2092972.19,1998637.08,2601640.99,2987232
AL,2707602,Quebrangulo,0.000145887,0.000605223,0.001106663,0,2.131125964,8.353256546,125.5181388,3810.0153,52072.3,131843.27,271669.48,199596.35,251537,258852.3,374445.39,497041,504289.18,474743.48,568276.48,631738.79,981581.31,1129247.32,1297047.79,1398056.6,1839856.16,2047708.61,2103868.52,1901325.94,2230998,2772516.39,3137631.43,3554099
AL,2707701,Rio Largo,0.005615262,0.012572374,0.040238996,0,31.5216668,128.382432,1175.683107,71657.3429,641641.7,2177612.66,3309781.02,2642818.49,2491559.99,2340297.54,2995838.5,4034817,3747333.52,4355306,8433389.45,9124611.4,10533099.61,12786435.07,11521038.86,9640937.22,10788128.03,12010564.38,13621554.06,14913385.35,15317021.21,15095723.72,19718853.99,22409629.11
AL,2707800,Roteiro,0.000540693,0.001863773,0.003696512,0,12.7269896,50.29545491,267.734971,13427.169,0,0,337380.07,322260.8,378614.04,312016.37,413108.31,529838.7,608453.09,754039.78,849890,680310,760786,910378,1209602.81,2883265.67,3157095.68,1778404.39,2065258.52,1934358,2104587.47,2154860.52,2739932.09,2780685
AL,2707909,Santa Luzia do Norte,0.000395438,0.001653613,0.003828351,0,28.16851785,111.5443609,529.4167595,27350.0033,421222.2,688838.71,496795.73,589634.14,634134,828357,944374,1093697,1263875.9,1405098.43,1669048.7,1660658.78,1963164.26,1576539.11,1254680.78,1110011.34,1616261.92,2002479.16,2048635.49,1911085.19,2024650.12,,,
AL,2708006,Santana do Ipanema,0.001060654,0.002533856,0.016059071,0,10.60866796,40.19200662,327.5382147,13431.8485,0,439003.01,602674.8,537375.84,,,630117.37,738286.04,833282.73,899655.82,1130231.6,1416350.64,1997609.18,1869239.93,2068939.59,2493614.13,3219030.99,3332487.75,3285150.84,3961456,3570678.19,3485531.57,4893198.74,7083648
AL,2708105,Santana do Mundaú,0.00024729,,0.001544245,0,2.315501746,15.67165993,150.2880075,3723.5423,63273.7,126692.91,32013.69,175933.79,,,360639,,,,,,,,737438.13,938522.36,1226506.76,1248064.58,,1552982,1768421.78,0,2419433.63,2920657
AL,2708204,São Brás,0.000149301,0.000355231,0.000658452,0,1.483646109,5.835101491,71.08946945,3211.5558,41079.3,97265.9,116206.16,141104.21,229520.44,207877.26,287521.21,317163.44,332964.01,323168.81,,486951.03,,707078.11,851264.85,892561.94,1056814.88,1049662.45,1309131.21,1426182.51,1443830.25,1521536.33,1868634.99,2071227
AL,2708303,São José da Laje,0.002393867,0.005760596,0.005880231,0,16.28744189,64.24167975,403.1022524,15679.3951,217526.1,469413.36,598824.62,977741.35,,,804294,1048013.8,1141327.28,1478784.15,2039317.4,2141301.81,2079902.5,2176332.12,3117238.06,3478956.49,4109130.82,5647793.69,6708251.22,5706479.75,4886687.97,5927183.59,7562701.2,6717907
AL,2708402,São José da Tapera,0.000153978,0.000907383,0.002025065,0,3.701361273,14.4411316,128.8718279,5985.9244,76840.3,192712.54,236094.07,282485.28,,,403707.69,426113.41,433649.72,511122.22,736936.88,817665.14,1035781,1150802.33,1331259.53,1450026,1891993.25,2262331.39,2202984,2349467.78,2492931.6,2847999.67,4637672.34,5404924
AL,2708501,São Luís do Quitunde,0.002275412,0.005428826,0.014225919,0,33.82070425,133.5980397,863.3051645,36880.9242,491627,1168764.03,1449725.82,1936635.93,1834240.55,1555102.55,2000520.14,1594173.51,1609292.73,2692250.55,4400100.41,,4604881.79,6385868.43,6672194.69,,,,,7750848,7401929.62,7414324.58,10025054.95,10095624
AL,2708600,São Miguel dos Campos,0.007617492,0.017416157,0.045472158,0,81.07707924,322.9547435,2146.872263,103806.4429,1291905.8,3558143.82,4156679.33,4467014.72,5688920.73,4878697.29,5506205.63,5169265.01,5159294.8,7335113.4,9549170.46,10903340.77,13017885.36,14519184.16,16249893.64,20623434.11,20785032.01,20620461.58,21729919.04,24898724.19,29223168.89,30647402.04,33279397.69,28658804
AL,2708709,São Miguel dos Milagres,0.000122373,0.000561627,0.001426465,0,0,7.652350509,67.35454567,3221.8065,41887.5,99843.19,126681.86,,229030.2,185612.33,69360.51,229781.76,256178.98,373555.56,385842.28,466821.18,678498.73,686811.52,872733.73,965254.87,1068036.88,1153389.36,1251308.49,1978342.91,2152492.98,1973449.13,1956542.87,2116310
AL,2708808,São Sebastião,0.000382543,0.001543573,0.00978375,0,6.2905828,24.81794738,208.2322014,9523.6881,121295.6,296563.62,344976.86,434521.34,497568.46,467706.42,677665.33,679630.71,590597.12,990792.2,,1194707.8,1201952.64,1378807.68,1697833.66,1752399.24,2062368.12,2646630.19,2986438.47,3552976.74,4191009.8,3467934.8,4604351.53,5295194
AL,2708907,Satuba,0.000495562,0.000564333,0.003209949,0,2.058325964,9.211680146,96.25106527,4622.7512,73355.7,267691.53,523718.74,228294.79,216574.78,206642.31,252336.26,333407,414820.81,544178.08,716276.81,955772.13,1118767.01,939452.99,1559318.87,2351198.09,2555109.46,2020848.87,2173260.63,2699936.35,2632241.52,2563864.02,3665515.46,3986339
AL,2708956,Senador Rui Palmeira,7.88E-05,0.000476427,0.001209228,0,1.809213491,6.762264436,145.4303215,3761.143,49790.5,111402.11,136754.79,170814.31,225755.19,201690.82,253411.23,264065.58,382903.41,455009.83,547713.5,615196.36,639598.63,674635.26,955800.39,1051021.95,1200126.36,1436064.93,1652712.29,1667362.04,1786638.94,1861232.43,2571409.69,2772327
AL,2709004,Tanque d'Arca,0.000111628,0.000423626,0.000793267,0,1.921410364,7.563887309,77.25606324,3548.4561,51552.5,133149.66,160889,201560.36,,,,311755,339613.18,427616.62,519296.95,533526.12,757123.03,803475.54,809937.36,1012864.72,1230725.76,1206486.91,1326573.34,1438280,1583587.56,1536602.31,2164392.57,1674897
AL,2709103,Taquarana,0.00014773,0.00083379,0.001685345,0,2.959115709,11.65130607,111.0922855,5046.4435,58896.7,154343.44,206557.53,206498.7,,,309769.85,342857.37,364168.89,450058.26,539565.12,576675.61,696733.5699,793521.95,1045822.42,1295317.55,1789145.21,1875947.36,1971797.98,1919234.42,2198067.29,2219523.77,2594598.2,3256639
AL,2709152,Teotônio Vilela,,,,0,23.20866524,91.16652295,0,35777.0644,311981.9,409358.43,511348.34,824353.9,,,1310630.6,1181092.56,1159515.61,1821078.32,2537912.11,2471185.4,2832064.06,2724316.47,2901145.27,2837902.37,2887478.12,4652924.02,5410934.16,8411461,,,,
AL,2709202,Traipu,7.45E-05,0.000644007,0.001718935,0,2.854440327,11.24040153,109.6418639,5793.4718,66621,161360.9,233098.97,183802.29,304590.92,247874.64,394562.42,441995.15,458044,530960.5,748705.78,792233.81,824782.36,861309.15,1059630,1549143.67,1704702.13,,,2400713,2521445.14,3724737.37,4835222.47,4264672.78
AL,2709301,União dos Palmares,0.004245523,0.01022852,0.023955992,0,25.02925258,98.47110876,562.8879395,30937.2417,365564.8,682831.85,0,1163838.98,,,1556676.72,2102677.07,2250714.78,2636292.99,2382795.23,3346870.82,4213761.69,4988981.59,4006380.37,3884243.33,4771474.94,7030953.38,7317509.01,6439259.56,7175022.85,7165841.8,9261452.23,11274280
AL,2709400,Viçosa,0.000969253,0.00144616,0.006845221,0,5.477223164,20.95584756,158.617926,7589.7156,104288.2,242063.15,0,408307.54,,426382,596796,602015,574070.81,716326.76,831750.79,911838.97,1130048.81,1364079.74,2222837.29,1946960.94,1681267.3,1737264.5,2718336.99,2790388.48,3032044.08,3258192.05,4352344.27,5212199.14
AM,1300029,Alvarães,0.000486023,0.001606822,0.01039416,0,0,0,498.7262016,0,331123,785718.41,0,,671859.86,739180.84,946510.51,1395594.54,1823503,2127336,2267864.99,2612670,2951539.58,3255593.2,4054877.37,3833225.18,4874022.97,4132916.81,5804333.08,6596754,6664347.35,6520519.73,6194114.59,7159532
AM,1300060,Amaturá,0.000483191,0.001483347,0.009560425,0,0,0,487.5831968,27402.1519,0,0,0,931519.81,,,866031.41,1258384.58,1640988,1919610,2049725,,2667638.55,2942446.11,3664849.16,3464517.05,4405203.18,4672617.07,5246029.19,5962229.66,6159898.08,5893327.72,5598318.71,
AM,1300086,Anamã,0.000483722,0.001625403,0.010293786,0,0,0,494.1911515,25033.5773,309963,710391.78,0,,552503.26,696096.42,754582.37,1272539.42,1662714.37,1944371.21,2075694.2,2391202.74,2701436.3,2979725.5,3711281.1,3508410.86,4461015.19,4731816.95,5312493.95,6037768.24,6237941.16,5967993.49,5669246.8,6552858.35
AM,1300102,Anori,0.000878683,0.002037249,0.012821844,0,0,0,0,30508.8666,346550,793939.97,0,,638819.17,852473.16,990675.41,1422201.02,1858252.92,2166743,2309415.43,2660450.19,3005615.94,3315240.26,4129168.48,3903455.25,4963321.94,5264615.82,5910676.63,6717616.36,6940328.56,6639984.88,6307599.54,7290705.04
AM,1300144,Apuí,,,,0,0,0,0,0,0,938060.62,0,,1051710.32,1126256.53,1416787.48,1679238.3,2185911.18,2536967.69,2712570.7,3126100.64,3530847.05,3894003.34,4850024.21,4586412.09,5829801.31,4946955.21,6942541.86,7890354.25,8151946.74,7799170.14,7408758.05,8563490.7
AM,1300201,Atalaia do Norte,0.000678056,0.001955286,0.010343218,0,0,0,493.7486689,44405.7517,501126.9,,1503159.41,,,,,1516112,,2744773,3235091,3726830,4210353,4644083.92,5784257.6,5468072.3,6952764.01,7376865.65,,9410230,9722211.71,8443070.21,8835866.77,10213029
AM,1300300,Autazes,0.000791158,0.002656836,0.015012354,0,0,0,0,0,0,1170835.16,0,,,1405764.58,1769792.69,2062699,2641419.04,2470112.21,3363754.48,3875053.71,4377804,4828784.82,5987922.07,5685544.27,7229283.94,7668131.08,8609145.37,9784486.49,10156627.93,9672747.92,9332493.98,10619213.98
AM,1300409,Barcelos,0.00074514,0.001895204,0.012106326,0,0,0,0,0,0,1424496.79,0,,1149897.81,1047840.06,1458239.5,1788566.17,2924197.03,3277190.46,3860075.31,4590668.52,5186212.89,,,6735506.26,8564331.88,9084221.9,,11591409,11975704.52,11457454.34,10883915.32,12580287.68
AM,1300508,Barreirinha,0.000704432,0.002017368,0.012302956,0,0,0,623.9719126,0,0,1273466.19,0,,,,1107032.05,1603042.15,2085202.07,2434372.65,2591828.56,2985790.32,3373166.33,3720653.99,,4370165.85,5570276.03,5908414.64,6633480.77,7539099,7789046.69,5961579.62,7176549.93,8182270.07
AM,1300607,Benjamin Constant,0.001501962,0.003441058,0.017977175,0,0,0,706.824278,47320.3947,535881.3,0,0,,1304842.66,1474032.57,1855739.01,2199194.25,2714697,3077539,3434403,3956441.25,4469750.89,4930203.49,6140622.97,5804957.38,7381308.2,7829184.38,,9989989.45,10321192.04,9874541.15,9380239.77,10842248.55
AM,1300631,Beruri,0.00049735,0.00166869,0.010794713,0,0,0,0,31212.5959,354147.6,0,0,,805669.18,641931.96,1043970.56,1453380.53,1898964.95,2213140.2,2358107.36,2716543.4,3068986.72,,,3985756.16,5067969.18,5284444.4,5775775.41,6859251.3,7086659.25,6780103.96,6440589.69,7444423.15
AM,1300680,Boa Vista do Ramos,0.000489031,0.001493536,0.009618258,0,,,,,,719161.92,940568.11,,640269.69,761487.79,892214.79,1296235.83,1693546.93,1979480.98,2112700.12,2430309.73,2774502.17,,,3570959.6,,,,6145411.05,6349152.55,6074392.05,5770319.22,6669684.02
AM,1300706,Boca do Acre,0.001306806,0.003423317,0.022045144,0,0,0,0,53162.3254,596612.7,1366477.24,0,1848968.19,,,,2447798.8,2986424.73,3350560.54,3822640.14,4403691.15,4975400.13,5487530.78,6834780.34,6461169.96,,,,11119292.49,11487935.46,10990793.53,10440614.68,12067894.16
AM,1300805,Borba,0.000910408,0.00249078,0.015988005,0,0,0,748.4125815,0,502755.6,1152500.95,0,,,,1032420.16,1754823.95,2697277.33,3120039.17,,3815968.9,4311053.57,4755157.93,5897394.54,5598853.94,7119055.54,7551211.43,8477877.4,9635297.52,9954740.95,9523948.22,9047196.97,10457297.6
AM,1300839,Caapiranga,0.000484961,0.001410003,0.009051226,0,0,0,0,0,0,0,0,968998.23,,,915366.81,1311202.02,1713179.96,2001577.23,2136111.47,2460758.34,2780363.67,3066400.13,3819235.32,3619145.24,4590777.67,4869456.64,5467024.42,6213395.8,6419391.26,6141591.21,5834154.54,
AM,1300904,Canutama,0.000788326,0.002462156,0.013055897,0,0,0,627.6511979,36880.7451,500071.1,1079875.98,1557655.5,1360333.38,,,,,,2524633.78,2752693.01,3184191.21,3609750.52,4072529.34,4912611.41,4688057.3,5960959.17,6322813.75,7098734.06,8067870.05,8335347.88,7974634.57,7575439.12,8756150.79
AM,1301001,Carauari,0.0011771,0.00407178,0.021681653,0,0,0,857.6430254,0,0,0,0,,1186804.9,,1327764.25,2198362.77,2715109.16,3078451.11,3433104.77,3954945.43,4468060.9,4928339.51,6138301.38,5802762.71,7378329.66,7826224.26,8786639.42,9986212.47,10317289.86,9870807.89,9376693.45,10838149.45
AM,1301100,Careiro,0.000913515,0.002426184,0.015494577,0,0,0,312.6486144,46538.7224,0,1185920.29,0,,1065431.46,1162462.86,1497710.27,2124363.42,2684716.07,3092355.73,3405767.84,,4432725.47,4889363.83,6068561.8,5730741.1,7319978.35,7764330.96,8717150.58,9907236.79,10235695.93,9792744.87,,10752436.24
AM,1301159,Careiro da Várzea,,,,0,0,0,,,,,,,859139.51,937093.39,1124625.66,,2015214.34,2344078.86,2497041.65,2876596.01,3249804.6,3584584.15,4464639.14,4220588.1,5366562.81,5692335,6390884.53,7263383.22,7504189.48,7179444.75,6820054.93,7883032.09
